"Subject","Operation","LogonUserDisplayName","LastAccessed","DestFolderPathName","FolderPathName","ClientInfoString","ClientIPAddress","ClientMachineName","ClientProcessName","ClientVersion","LogonType","MailboxResolvedOwnerName","OperationResult","CrossMailboxOp"
"Start 2023 Off Right with 5-Star Faves!","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Let’s Get You Fired Up for the Year!","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Resolve to create a more inclusive space in 2023!","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"BETH Happy New Year! Enjoy up to 50% off","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"FOR YOU: Self-Care & Wellness Webinar","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Join us for the webinar next week","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"A little love for teachers + a sweet downloadable for students!","Create","Seth Cox","2/2/2023 9:04:41 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Get the #1 Online Registration System with a FOREVER 50% discount","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Device Alert Notification : Printer requires attention : Prepare Replacement: Print Cartridge (Magenta)","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Promote Kindness Week With These New Giveaways!","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Wishing You a Happy New Year’s Eve!","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"(Confidential): MobileMonkey's 2022 Year in Review","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Ring in the year with new sign ups","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Partied a little too hard last night?","SoftDelete","Seth Cox","2/2/2023 9:04:41 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"New Year, New Lessons","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"HUGE ANNOUNCEMENT - 1st Day School Supplies","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Lily and london widgren","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Introducing the Pinnacle Collection","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"We did it together","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Here’s how to make 2023 your best year yet ✨","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Winter Newsletter","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Reminders","Create","Seth Cox","2/2/2023 9:04:40 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Your Available Balance","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Start 2023 Off Right with 5-Star Faves!","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Windows 11 Compatible Lenovo L380 Laptop Only $349","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Updates to the Walmart Terms of Use","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Keys","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Practice Monday till 4","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"FedEx Shipment 625265231935: This shipment is scheduled to be sent","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"You're Invited! Detroit Red Wings School Program Reception","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Get the #1 Online Registration System with a FOREVER 50% discount","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Device Alert Notification : Printer requires attention : Prepare Replacement: Print Cartridge (Magenta)","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"“Flex” Your Creativity in 2023!","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Let’s Get You Fired Up for the Year!","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Device Alert Notification : Printer requires attention : Add Toner: Black","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Book a spring program for Warren Woods?","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"💰Win $100 for Your 2¢ Worth","Create","Seth Cox","2/2/2023 9:04:40 AM",,"\Inbox","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","N/A"
"Your Staples order #7604386448 has been confirmed","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Request reminder for Lucien Lamothe","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Jan 2023 Calendars/Checklist/Message MDHHS","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Your Available Balance","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"​​​​​​​Warren Woods Christian School's sales next year","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Here’s how to make 2023 your best year yet ✨","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"You won't believe this!! 😱","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"We did it together","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Wishing You a Happy New Year’s Eve!","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"[50% off Forever] perfect time to try our Online Registration System","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"New Year, New Lessons","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Your statement is available","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Fwd: External:  PTC Call Casual Pass List","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Warren Woods Christian School: Best line to reach?","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Christmas Around the World","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Miscellaneous info","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Easy Text & Voice Alerts for Your School","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Progress saved on Lucien Lamothe's document request","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"OH, L👀K, 22% OFF!","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Gavin Quinn","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Last chance to attend today's webinar","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Answers to Common Pro-Choice Arguments","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Reminder: Your Invitation to the Detroit Red Wings School Program Reception","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Brodart BOOKSHELF: January 2023","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"⏰ Returnee Sale - Only 12 Hours Left","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Your Opinion Counts - McGraw-Hill Customer Service Survey","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"What every customer wants to hear...","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Reminder: Resolve to create a more inclusive space in 2023!","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Colorful Acrylic Awards","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Your Available Balance","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Order 📱 Earn 🏆 Eat 😋","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Re: Warrior Weekly January 13, 2023","SoftDelete","Seth Cox","2/2/2023 9:04:40 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"FW: External:  Bee enrollment acknowledgment/receipt","HardDelete","Seth Cox","2/2/2023 8:58:38 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"important company update 📢","HardDelete","Seth Cox","2/2/2023 8:58:38 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Let's make your filing system flawless","HardDelete","Seth Cox","2/2/2023 8:58:38 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"SUPERTANK! Save $120 on Espon EcoTank All-in-One Printer","HardDelete","Seth Cox","2/2/2023 8:58:38 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Re: Warren Woods Christian School","HardDelete","Seth Cox","2/2/2023 8:58:38 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Time is running out to take 20% off clearance","HardDelete","Seth Cox","2/2/2023 8:58:38 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:38 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:38 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:38 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:38 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"Updates to our Privacy Policy","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"Take your success personally","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"FedEx Shipment 625265234923: Some of these shipments are scheduled to be sent.","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Kirk Cameron's Family Adoption Story","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"PSST: We picked these just for you!","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"FedEx Shipment 625265234691: Your package has been delivered","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Randazzo","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"Automatic reply: Warrior Weekly December 16, 2022","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"Favorites list","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
,"HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Deleted Items","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","PartiallySucceeded","False"
"Reminders","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Your Available Balance","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"[Last Chance] FWD: Christ makes all things new","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"New lower prices for a new year","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Subscriber benefits: Tools for your resolutions","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"Device Alert Notification : Printer requires attention : Add Toner: Black","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
"DYK ""What Can I do to Help?"" is actually NOT helpful.","HardDelete","Seth Cox","2/2/2023 8:58:31 AM",,"\Recoverable Items\Deletions","Client=MSExchangeRPC","75.144.79.221",,"OUTLOOK.EXE","16.0.15928.20006","Delegate","Warren Woods Christian School Office","Succeeded","False"
